step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
973,0.897065281867981,0.5,0.0,0.0,-3.202632427215576,-0.00015606079250574112,-0.0031937025487422943,0.0,-0.6981318593025208,0.0,-7.913111832458242e-11,-1.000000013351432e-10,23.708520889282227,-3.440579414367676,0.0,-3.068418502807617,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.114834725856781,0.0,34.81589126586914,0.15000000596046448,-0.014606118202209473,-0.07426291704177856,0.1735621839761734,-0.11195544898509979,-0.03463369235396385,-1.0429900884628296,-2.0,0.0,0.0,0.33930590748786926,-11.734419822692871,-0.06580004096031189,-0.2723347842693329,-0.7319011092185974,-0.028283650055527687,1.0261602401733398,-0.011228776536881924,-0.12476032227277756,0.040537405759096146,0.29685133695602417,-0.393350750207901,-0.024920303374528885,0.463277667760849,-0.1713983714580536,-0.8752177357673645,-1.03009831905365,4.9150590896606445,0.7604094743728638,-0.6494439840316772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,0.9004510641098022,0.5,0.0,0.0,-1.8628891706466675,-0.0009278957732021809,-0.007196590770035982,0.0,-0.6981348395347595,0.0,-8.363602865824049e-11,-1.000000013351432e-10,25.40669059753418,-3.4040119647979736,0.0,-3.068418502807617,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.09817872196435928,0.0,34.40552520751953,0.15000000596046448,0.07834513485431671,-0.03819297254085541,0.04087910056114197,-0.055869754403829575,0.012173067778348923,-1.0332995653152466,-2.0,0.0,0.0,0.3415154814720154,-11.744601249694824,-0.06485568732023239,-0.22639968991279602,-0.7913579344749451,-0.029821738600730896,1.136269211769104,-0.01906728558242321,-0.04673149064183235,-0.0010894775623455644,0.245933398604393,-0.31128939986228943,-0.0013801783788949251,0.47134095430374146,-0.15532127022743225,-0.9286665320396423,-0.1843840628862381,4.95127010345459,0.6494564414024353,-0.760398805141449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,0.9484632611274719,0.5,0.0,0.0,-3.2996296882629395,-0.0004956598859280348,-0.011279801838099957,0.0,-0.2979087829589844,0.0,-8.568486892235327e-11,-1.000000013351432e-10,26.825532913208008,-2.9378910064697266,0.0,-3.068418502807617,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.05036015063524246,0.0,33.62113952636719,0.15000000596046448,0.13570787012577057,-0.38423559069633484,-0.04364199936389923,-0.06645594537258148,-0.0016715936362743378,-1.0004609823226929,-2.0,0.0,0.0,0.33730408549308777,-11.752470016479492,-0.07563847303390503,-0.20689657330513,-0.8631918430328369,0.061771757900714874,1.2068439722061157,0.010703742504119873,-0.13065889477729797,-0.06581275165081024,0.11218246072530746,-0.28913503885269165,0.39925694465637207,0.3463169038295746,-0.2077084481716156,-0.9130739569664001,0.8447087407112122,4.694441795349121,0.5224997997283936,-0.8526394367218018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,0.9057090878486633,0.5,0.0,0.0,-3.2130842208862305,-0.00027866155141964555,-0.08427916467189789,0.0,0.0,0.0,-8.680517415982081e-11,-1.000000013351432e-10,26.52184295654297,-2.5491292476654053,0.0,-3.068418502807617,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.09858649224042892,0.0,31.905508041381836,0.15000000596046448,-0.10135116428136826,-0.0029469281435012817,-0.016766086220741272,-0.033889394253492355,-0.024247687309980392,-1.0350273847579956,-2.0,0.0,0.0,0.34679919481277466,-11.783184051513672,-0.07521585375070572,-0.1882840245962143,-0.9350605607032776,0.13887189328670502,1.29360830783844,0.05500674247741699,-0.040386419743299484,0.04632881283760071,0.01713167503476143,-0.3659208118915558,0.4257316291332245,0.44688668847084045,-0.17852169275283813,-1.054407000541687,3.7056472301483154,4.223145008087158,0.3826899826526642,-0.9238768219947815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,0.9994505047798157,0.5,0.0,0.0,-3.222438335418701,-0.00048128076014108956,-0.053470395505428314,0.0,0.0,0.0,-9.00900673506122e-11,-1.000000013351432e-10,29.09584617614746,-2.2612476348876953,0.0,-3.068418502807617,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.12407366931438446,0.0,27.338958740234375,0.15000000596046448,0.06110633909702301,-0.4408344030380249,0.020258188247680664,-0.10635320842266083,0.018311861902475357,-0.9834752082824707,-2.0,0.0,0.0,0.34630945324897766,-11.79428482055664,-0.08182857185602188,-0.17509575188159943,-1.003078579902649,0.21630631387233734,1.389426827430725,-0.02500094473361969,-0.09280623495578766,-0.043949682265520096,0.14576733112335205,-0.28967660665512085,0.37062692642211914,0.4772663116455078,-0.14713478088378906,-1.0853215456008911,5.656688690185547,2.9827675819396973,0.23344291746616364,-0.9723705053329468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,0.9730842709541321,0.5,0.0,0.0,-1.6556742191314697,-0.00015987598453648388,-0.04066959396004677,0.0,0.0,0.0,-1.0260027549779949e-10,-1.000000013351432e-10,29.62494468688965,-2.0909295082092285,0.0,-3.068418502807617,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.1484607458114624,0.0,13.147674560546875,0.15000000596046448,0.0605178028345108,-0.6525816917419434,0.09118758141994476,-0.10613059252500534,0.034164268523454666,-0.9851590991020203,-2.0,0.0,0.0,0.3615465462207794,-11.820854187011719,-0.0889258161187172,-0.1370183676481247,-1.0510398149490356,0.29522669315338135,1.4883646965026855,0.026008641347289085,-0.07790585607290268,-0.027645576745271683,0.10953596979379654,-0.2750869691371918,0.40454474091529846,0.4876382350921631,-0.08140125870704651,-1.1664129495620728,7.277277946472168,1.787044882774353,0.07846222817897797,-0.9969170689582825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,0.9275097250938416,0.5,0.0,0.0,-2.9958717823028564,-0.0001833598653320223,-0.021793367341160774,0.0,0.0,0.0,-9.946898860135889e-11,-1.000000013351432e-10,29.54845428466797,-1.8475089073181152,0.0,-3.068418502807617,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.09279026091098785,0.015444755554199219,-0.18528486788272858,-0.06422333419322968,0.024931836873292923,-0.9680460095405579,-2.0,0.0,0.0,0.36086931824684143,-11.843274116516113,-0.08432433754205704,-0.14913812279701233,-1.0890225172042847,0.3832257390022278,1.401442527770996,0.061243630945682526,-0.12732303142547607,0.002547192620113492,-0.04263749346137047,-0.23915834724903107,0.4078390300273895,-0.5479852557182312,-0.1776462197303772,-1.1813257932662964,8.370416641235352,0.7996750473976135,-0.07845032215118408,-0.9969180226325989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,0.9418490529060364,0.5,0.0,0.0,-2.31473970413208,-0.0026274339761584997,-0.0053276983089745045,0.0,0.0,0.0,-8.687505576032706e-11,-1.000000013351432e-10,27.06730079650879,-1.638408899307251,0.0,-3.068418502807617,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.06207156181335449,0.042470782995224,0.00028808414936065674,-0.1189526915550232,-0.01761973649263382,-0.9624261856079102,-2.0,0.0,0.0,0.3735560178756714,-11.859931945800781,-0.08868394792079926,-0.16528569161891937,-1.1282399892807007,0.45973876118659973,1.3052244186401367,0.026964742690324783,-0.10772782564163208,0.018042219802737236,-0.20185008645057678,-0.07437652349472046,0.3541034162044525,-0.546085000038147,-0.35593435168266296,-1.0357739925384521,9.06004524230957,0.8645617961883545,-0.2334461510181427,-0.9723697304725647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,0.9999316930770874,0.5,0.0,0.0,-1.8484022617340088,-0.001396487234160304,-0.003435122547671199,0.0,0.0,0.0,-9.249173649195086e-11,-1.000000013351432e-10,29.50808334350586,-1.4353455305099487,0.0,-3.068418502807617,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.112523153424263,-0.21406836807727814,0.07607729732990265,-0.13710863888263702,0.007789969444274902,-0.9563961029052734,-2.0,0.0,0.0,0.3936978876590729,-11.876360893249512,-0.10532550513744354,-0.21806369721889496,-1.1110222339630127,0.5396625399589539,1.1862367391586304,0.11863825470209122,-0.14114592969417572,-0.025203129276633263,-0.2976188659667969,0.122716523706913,0.35707807540893555,-0.49510154128074646,-0.41543909907341003,-0.9592553377151489,9.637996673583984,0.8739696145057678,-0.38267895579338074,-0.9238814115524292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,0.7280948758125305,0.5,0.0,0.0,-2.0087404251098633,-0.007129766047000885,-0.0032097836956381798,0.0,0.0,0.0,-8.848578120224104e-11,-1.000000013351432e-10,25.007953643798828,-1.4323831796646118,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.1556101143360138,0.0,33.62109375,0.15000000596046448,-0.10520056635141373,0.9214864373207092,-0.14602471888065338,-0.059944335371255875,0.02821272239089012,-0.9911872744560242,-2.0,0.0,0.0,0.39648982882499695,-11.884525299072266,-0.1014619693160057,-0.2566620111465454,-1.0800690650939941,0.5453060269355774,1.1004022359848022,0.015568441711366177,-0.10892365127801895,0.049739595502614975,-0.24170804023742676,0.19426698982715607,0.035439133644104004,-0.5225252509117126,-0.4761050045490265,-0.9222278594970703,10.193570137023926,0.788733959197998,-0.522489607334137,-0.8526456356048584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,0.9990590810775757,0.5,0.0,0.0,-1.6200065612792969,-0.0022489645052701235,-0.0010055574821308255,0.0,0.0,0.0,-8.248689925549613e-11,-1.000000013351432e-10,27.340633392333984,-1.4107578992843628,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.037612490355968475,0.0,34.40550231933594,0.15000000596046448,0.1414666622877121,-0.3707784414291382,0.03359413146972656,-0.08099503815174103,0.032629143446683884,-1.0060490369796753,-2.0,0.0,0.0,0.38830918073654175,-11.901638984680176,-0.08475139737129211,-0.2702890634536743,-1.016761302947998,0.5538812279701233,1.0012656450271606,-0.05736536905169487,-0.06759221851825714,-0.016746390610933304,-0.1629459112882614,0.3951631188392639,0.05405150726437569,-0.43028077483177185,-0.3645550310611725,-0.821576714515686,9.91450309753418,0.7785704135894775,-0.6494473814964294,-0.7604065537452698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,0.9597275257110596,0.5,0.0,0.0,-1.644704818725586,-0.003861471777781844,-0.0005511008785106242,0.0,0.0,0.0,-9.50246201170124e-11,-1.000000013351432e-10,29.17098045349121,-1.3940889835357666,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.16032622754573822,0.0,34.81587600708008,0.15000000596046448,0.07602177560329437,0.045653000473976135,-0.16487514972686768,-0.09748184680938721,-0.0018795393407344818,-1.0291250944137573,-2.0,0.0,0.0,0.38067033886909485,-11.928524017333984,-0.08660348504781723,-0.314568430185318,-0.9459948539733887,0.5650448203086853,0.8971646428108215,0.004818087909370661,-0.11502392590045929,0.014151215553283691,-0.12355375289916992,0.31285202503204346,0.12948806583881378,-0.4770510792732239,-0.3482045531272888,-0.8613038659095764,10.104385375976562,0.6473864316940308,-0.7604016661643982,-0.6494530439376831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,0.9680747985839844,0.5,0.0,0.0,-1.6045050621032715,-0.005676951725035906,-0.0004370971000753343,0.0,0.0,0.0,-9.03150679243403e-11,-1.000000013351432e-10,28.368515014648438,-1.360459566116333,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.13143983483314514,0.0,35.0486946105957,0.15000000596046448,-0.12982818484306335,-0.18284878134727478,0.16752080619335175,-0.12680388987064362,0.017841864377260208,-0.9888005256652832,-2.0,0.0,0.0,0.38200613856315613,-11.948331832885742,-0.09820456802845001,-0.3348507285118103,-0.8922751545906067,0.5934097170829773,0.8362542986869812,-0.038362499326467514,-0.13454361259937286,0.02761983871459961,-0.14521002769470215,0.28185591101646423,0.19951502978801727,-0.2772897779941559,-0.40611323714256287,-0.7869115471839905,10.281002044677734,0.7076245546340942,-0.852641761302948,-0.5224959850311279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,0.9492045044898987,0.5,0.0,0.0,-1.6003121137619019,-0.003203900530934334,-0.0007664337172172964,0.0,0.0,0.0,-9.002972672922382e-11,-1.000000013351432e-10,28.019948959350586,-1.31461501121521,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.06177496910095215,0.0,35.185001373291016,0.15000000596046448,-0.007799670100212097,0.23504392802715302,-0.04813428223133087,-0.047375645488500595,0.04549289122223854,-0.9942116141319275,-2.0,0.0,0.0,0.38432928919792175,-11.956582069396973,-0.09109649062156677,-0.39040014147758484,-0.8453800082206726,0.6101235151290894,0.7946227788925171,-0.06167391687631607,-0.09014947712421417,-0.04082420840859413,-0.24079418182373047,0.21916626393795013,0.2284286469221115,-0.16281569004058838,-0.47087302803993225,-0.7288662195205688,10.543543815612793,0.7199575304985046,-0.92387855052948,-0.3826858699321747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,0.9982878565788269,0.5,0.0,0.0,-1.6010252237319946,-0.0008253204869106412,-0.0002137837727786973,0.0,0.0,0.0,-9.232240666401381e-11,-1.000000013351432e-10,29.37405776977539,-1.3086434602737427,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.002343356842175126,0.0,35.2618408203125,0.15000000596046448,-0.15989020466804504,-0.32121574878692627,0.01765480637550354,-0.05648874118924141,0.017275501042604446,-1.0283573865890503,-2.0,0.0,0.0,0.3814879059791565,-11.973199844360352,-0.10476883500814438,-0.4151451885700226,-0.769381046295166,0.6602421402931213,0.7453271150588989,-0.03757699951529503,-0.11327780783176422,-0.041664332151412964,-0.18853387236595154,0.31979215145111084,0.16627191007137299,-0.22934816777706146,-0.5050019025802612,-0.6178830862045288,10.5358247756958,0.631432056427002,-0.9723680019378662,-0.2334534227848053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,0.944669246673584,0.5,0.0,0.0,-1.6048200130462646,-0.0013364466140046716,-9.425965254195035e-05,0.0,0.0,0.0,-9.398651301673056e-11,-1.000000013351432e-10,28.827911376953125,-1.3220865726470947,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.002346241381019354,0.0,35.29669952392578,0.15000000596046448,-0.0071523189544677734,-0.034054771065711975,-0.17882570624351501,-0.06636299192905426,0.01239200308918953,-0.9918764233589172,-2.0,0.0,0.0,0.36899280548095703,-11.994766235351562,-0.0929652526974678,-0.45367860794067383,-0.7055757641792297,0.6968702077865601,0.6789891123771667,-0.03817807510495186,-0.1356373280286789,0.014988183975219727,-0.22353048622608185,0.32694950699806213,0.25670120120048523,-0.3073793351650238,-0.561308741569519,-0.6021522283554077,10.53864574432373,0.5539718270301819,-0.9969174265861511,-0.0784577876329422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,0.966203510761261,0.5,0.0,0.0,-1.6018834114074707,-0.0006323280977085233,-0.00011129292397527024,0.0,0.0,0.0,-8.913418614309165e-11,-1.000000013351432e-10,28.062936782836914,-1.3309637308120728,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.0008300418849103153,0.0,35.29669952392578,0.15000000596046448,-0.021382391452789307,0.0034015625715255737,0.19721032679080963,-0.11781731247901917,-0.023434080183506012,-0.9755702614784241,-2.0,0.0,0.0,0.3670414686203003,-12.021634101867676,-0.10263486951589584,-0.5027623176574707,-0.657263457775116,0.7277908325195312,0.6313133239746094,0.01753615215420723,-0.04689360782504082,-0.019672319293022156,-0.26747462153434753,0.24583640694618225,0.21898503601551056,-0.17876510322093964,-0.6121820211410522,-0.5339653491973877,10.480672836303711,0.5309306979179382,-0.9969176650047302,0.07845476269721985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,0.9515488743782043,0.5,0.0,0.0,-1.600911259651184,-0.0015262720407918096,-0.0008467285661026835,0.0,0.0,0.0,-8.998028017126458e-11,-1.000000013351432e-10,28.04119300842285,-1.4077363014221191,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.00030076687107793987,0.0,35.2618408203125,0.15000000596046448,-0.19829750061035156,0.27170276641845703,0.02946612238883972,-0.10730953514575958,-0.002253711223602295,-1.0182827711105347,-2.0,0.0,0.0,0.35414639115333557,-12.032485008239746,-0.08828651905059814,-0.569177508354187,-0.586035430431366,0.772343099117279,0.5471001267433167,-0.041405051946640015,-0.04846171662211418,0.015598118305206299,-0.27488741278648376,0.2751293182373047,0.2740060091018677,-0.37910082936286926,-0.6855124235153198,-0.4671952426433563,10.247610092163086,0.3876860737800598,-0.9723722338676453,0.23343564569950104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,0.9949139356613159,0.5,0.0,0.0,-1.6028231382369995,-0.0009795182850211859,-0.0011881411774083972,0.0,0.0,0.0,-9.188620697653249e-11,-1.000000013351432e-10,29.194429397583008,-1.472108244895935,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.0013122864766046405,0.0,35.18500518798828,0.15000000596046448,-0.030525624752044678,0.060258254408836365,-0.0002960413694381714,-0.04946990683674812,0.04910951480269432,-0.9749658703804016,-2.0,0.0,0.0,0.3567386865615845,-12.061264991760254,-0.07728737592697144,-0.6190065741539001,-0.5342340469360352,0.8292916417121887,0.494992733001709,0.021575426682829857,-0.08511260151863098,0.047916948795318604,-0.24040602147579193,0.2657132148742676,0.2418101578950882,-0.22773905098438263,-0.7213284969329834,-0.3988810181617737,9.911666870117188,0.38510459661483765,-0.9238796830177307,0.38268306851387024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,0.9992045164108276,0.5,0.0,0.0,-1.6133365631103516,-0.0013027414679527283,-0.002677641808986664,0.0,0.0,0.0,-9.842195114462271e-11,-1.000000013351432e-10,29.99365234375,-1.5974806547164917,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.00037856053677387536,0.0,35.0487060546875,0.15000000596046448,-0.03298637270927429,0.055682554841041565,-0.13690921664237976,-0.11415845155715942,0.04918858781456947,-1.024912714958191,-2.0,0.0,0.0,0.35869866609573364,-12.072589874267578,-0.0812733992934227,-0.6583380103111267,-0.4689677357673645,0.870890200138092,0.43908971548080444,0.03810844570398331,-0.14217408001422882,0.01870102994143963,-0.24107299745082855,0.27958714962005615,0.22094114124774933,-0.2696448266506195,-0.7515394687652588,-0.34444233775138855,9.407564163208008,0.28626948595046997,-0.8526433110237122,0.5224934220314026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,0.9989443421363831,0.5,0.0,0.0,-1.601417899131775,-0.0004502791853155941,-0.002295352052897215,0.0,0.0,0.0,-1.0019628182700302e-10,-1.000000013351432e-10,29.996835708618164,-1.6786139011383057,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.00020415891776792705,0.0,34.81589126586914,0.15000000596046448,-0.047895535826683044,0.08237738907337189,0.08342041075229645,-0.0816279947757721,-0.02250807173550129,-0.9934816360473633,-2.0,0.0,0.0,0.34792572259902954,-12.089580535888672,-0.08829857409000397,-0.7181166410446167,-0.40055519342422485,0.9373635649681091,0.39273691177368164,-0.011571848765015602,-0.07486426085233688,0.024377191439270973,-0.2492537945508957,0.244781494140625,0.2248840183019638,-0.15987077355384827,-0.8446730375289917,-0.2895260751247406,8.941076278686523,0.30158668756484985,-0.7604036331176758,0.6494507193565369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,0.9950316548347473,0.5,0.0,0.0,-1.6227319240570068,-0.0015627382090315223,-0.018332818523049355,0.0,0.0,0.0,-1.004365202117441e-10,-1.000000013351432e-10,29.95966148376465,-1.8765621185302734,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.001242798171006143,0.0,34.4055290222168,0.15000000596046448,0.08509142696857452,-0.07172654569149017,0.11877186596393585,-0.11718851327896118,0.04098003730177879,-0.9492896795272827,-2.0,0.0,0.0,0.3435738980770111,-12.115297317504883,-0.08489260822534561,-0.7875653505325317,-0.34784603118896484,0.991915225982666,0.313172310590744,0.028634119778871536,-0.11932027339935303,0.05497635528445244,-0.2468341886997223,0.23846928775310516,0.25379320979118347,-0.3190107047557831,-0.8660675287246704,-0.25095057487487793,7.595863342285156,0.15414747595787048,-0.6494496464729309,0.7604045867919922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,0.9995105862617493,0.5,0.0,0.0,-1.6005793809890747,-0.0003366640012245625,-0.04019918665289879,0.0,0.0,0.0,-1.0167472419553292e-10,-1.000000013351432e-10,29.989519119262695,-1.9792622327804565,0.0,-2.717761993408203,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.004958580248057842,0.0,33.62113952636719,0.15000000596046448,-0.12391167879104614,0.5453657507896423,0.17242668569087982,-0.034084778279066086,-0.024334043264389038,-1.0313721895217896,-2.0,0.0,0.0,0.3424295485019684,-12.125602722167969,-0.06388678401708603,-0.8513412475585938,-0.2925482392311096,1.0486197471618652,0.2732126712799072,-0.04684145748615265,-0.13772884011268616,0.06049153953790665,-0.33003395795822144,0.2585180699825287,0.31550371646881104,-0.16609542071819305,-1.0062053203582764,-0.186951145529747,5.597618103027344,0.21071992814540863,-0.5225052237510681,0.8526360988616943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
